EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaFSISNumber,SalmonellaAMRResistanceProfile,CampylobacterAnalysis1ml,CampylobacterAnalysis30ml,CampylobacterSpecies,CampylobacterPFGEPattern,CampylobacterAlleleCode,CampyFSISNumber,CampyAMRResistanceProfile,Weekday,Longitude,Latitude,WeatherDate_Day0,MaxTemp_Day0,MinTemp_Day0,AverageTemp_Day0,Precipitation_Day0,Humidity_Day0,PrecipType_Day0,Snow_Day0,SnowDepth_Day0,WindGust_Day0,WindSpeed_Day0,WindDirection_Day0,Pressure_Day0,CloudCover_Day0,Visibility_Day0,Solar Radiation_Day0,DEW_Day0,WeatherDate_Day1,MaxTemp_Day1,MinTemp_Day1,AverageTemp_Day1,Precipitation_Day1,Humidity_Day1,PrecipType_Day1,Snow_Day1,SnowDepth_Day1,WindGust_Day1,WindSpeed_Day1,WindDirection_Day1,Pressure_Day1,CloudCover_Day1,Visibility_Day1,Solar Radiation_Day1,DEW_Day1,WeatherDate_Day2,MaxTemp_Day2,MinTemp_Day2,AverageTemp_Day2,Precipitation_Day2,Humidity_Day2,PrecipType_Day2,Snow_Day2,SnowDepth_Day2,WindGust_Day2,WindSpeed_Day2,WindDirection_Day2,Pressure_Day2,CloudCover_Day2,Visibility_Day2,Solar Radiation_Day2,DEW_Day2,WeatherDate_Day3,MaxTemp_Day3,MinTemp_Day3,AverageTemp_Day3,Precipitation_Day3,Humidity_Day3,PrecipType_Day3,Snow_Day3,SnowDepth_Day3,WindGust_Day3,WindSpeed_Day3,WindDirection_Day3,Pressure_Day3,CloudCover_Day3,Visibility_Day3,Solar Radiation_Day3,DEW_Day3,Numerical_Weekday
4093,P19865+V19865,"House of Raeford Farms of
LA",LA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054950,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-92.9422966,32.5591383,2022-10-03,82.6,50.4,65.3,0,66.1,,0,0,15.9,7.8,27.5,1021.4,0,9.9,214.6,51.3,2022-10-02,82.7,47.5,63.7,0,65.8,,0,0,13.4,7.4,18.5,1021.2,0,9.9,220.5,49,2022-10-01,80.2,46.5,62.3,0,66,,0,0,14.1,8.1,14.6,1018.2,0,9.9,224.3,48,2022-09-30,78,49.1,62.1,0,62.7,,0,0,19.7,9.4,24.5,1018.9,0,9.9,225.6,47.2,1
4489,P517,Mar-Jac Poultry-MS,MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053811,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,FSIS_Camp - 63.69.74 | 03/29/2023,FSIS22210309,Cip Nal Tet,Monday,-89.2774533,31.3065648,2022-10-03,80,52.1,66.2,0,71.2,,0,0,21.6,11.2,7.6,1018.5,7.8,9.9,249.7,55.3,2022-10-02,83.9,48.8,65.6,0,63.6,,0,0,19.7,12.7,344.6,1017.8,0,9.9,260.2,49.8,2022-10-01,82.1,48,63.5,0,65,,0,0,24.2,12.6,340.2,1015.1,0,9.9,267,48.1,2022-09-30,80,51.1,63.7,0,63.4,,0,0,24.2,14.4,9.3,1015.7,0,9.9,261.8,49.1,1
4505,P519,Amick Farms LLC,MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103052491,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,FSIS_Camp - 25.184.461.552 | 03/29/2023,FSIS22210315,Pan-Susceptible,Monday,-89.1372527,31.6995406,2022-10-03,79.1,51.4,64.7,0,72.7,,0,0,18.6,10.2,7.7,1019,8.2,9.9,224.2,54.5,2022-10-02,83.1,48.9,64.5,0,64.5,,0,0,19.7,12.6,333.4,1018.3,0,9.9,229.2,49.7,2022-10-01,80.1,48.6,62.7,0,64.3,,0,0,24.2,10.3,341.1,1015.3,0,9.9,234.8,47.3,2022-09-30,79.1,48.6,62.3,0,63.8,,0,0,24.2,16,9.3,1015.5,0,9.9,232.2,47.4,1
4506,P548,"JCG  Foods of Alabama,
LLC",AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053776,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp -
2566.3099.4509.6894.9922.20616 |
03/29/2023",FSIS32208231,Tet,Monday,-85.8814033,34.2944769,2022-10-03,74.9,48.2,60.8,0,78.5,,0,0,16.3,9.3,25.5,1020.4,1.3,9.8,210.1,53.2,2022-10-02,76.8,49.8,62.5,0,60.9,,0,0,27.1,12,6.7,1018.1,0.1,9.9,189.3,47.5,2022-10-01,77.1,44.8,60.4,0,62.9,,0,0,23.9,10.8,349.6,1014.3,0,9.9,195.6,45.8,2022-09-30,75.3,48.4,60.1,0,67.9,,0,0,22.8,9.7,0.2,1016,0,9.9,197.9,47.5,1
4507,P758,"Tyson Foods, Inc",MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054838,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-76.2999535,40.7380319,2022-10-03,51.6,46.8,49.1,0.053,70.8,rain,0,0,29.3,8.2,9.5,1023.9,51.5,9.9,36.7,40,2022-10-02,56.1,51,54.4,0.201,80.6,rain,0,0,28.6,9.4,20.2,1019,84.9,9.4,30,48.5,2022-10-01,60.2,51.3,55.1,0.326,82.8,rain,0,0,27.3,10.1,29.4,1016.8,95.9,9,78.6,49.9,2022-09-30,60.5,43,51.5,0,72.3,,0,0,17.2,6.2,23,1025.5,11.1,9.9,122.8,42.5,1
4509,P1235,Wayne Farms LLC,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057933,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-85.9034382,31.5006282,2022-10-03,79.6,55.7,67.7,0,65.7,,0,0,16.3,8.6,42.8,1016.9,11.5,9.6,225.7,54.9,2022-10-02,84,53.7,69,0,55.5,,0,0,23,12.5,351.9,1014.4,0,9.6,251.2,50.2,2022-10-01,81.8,54.2,67.6,0,54.5,,0,0,17,8.5,337.8,1011.8,0,9.7,260.9,47,2022-09-30,78.9,57.5,67.7,0,59.3,,0,0,21.1,11.5,9.5,1011.7,39.2,9.6,232.6,52.6,1
4514,P6638,Pilgrim's Pride Corporation,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103056238,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,FSIS_Camp - 58.62.237.266 | 03/29/2023,FSIS32208229,Pan-Susceptible,Monday,-85.9595721,31.2555161,2022-10-03,79.4,56.3,67.8,0,64.7,,0,0,15.4,9.2,44.4,1017.3,12.3,9.8,225.6,54.7,2022-10-02,83.3,53.5,69,0,54.9,,0,0,23,14.2,347.3,1014.9,0,9.8,251.2,50.1,2022-10-01,81.8,53.8,67.1,0,56.9,,0,0,16.6,7.5,336.6,1012.2,0,9.8,260.8,47.6,2022-09-30,78.9,57.1,67.1,0,60.4,,0,0,20.8,12.3,2.1,1012.2,43.2,9.8,232.7,52.5,1
4530,P18557,"Sanderson Farms, Inc.",MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103052369,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-90.3802598,31.8761732,2022-10-03,80,53.1,66.5,0,71.9,,0,0,21.9,10.3,7.3,1019.3,0,9.9,256.8,56.5,2022-10-02,82,48.7,64.5,0,71,,0,0,18.3,9.1,2,1018.8,0,9.9,264.3,53.4,2022-10-01,79.6,48.9,63.2,0,70.3,,0,0,19.7,9.4,352.2,1015.9,0,9.8,270.3,52,2022-09-30,78.7,51.5,63.1,0,67.4,,0,0,23.5,13.1,14.3,1016.3,0,9.9,269.8,51,1
5343,P8107+V8107,"Squab Producers Of
California",CA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053021,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,,FSIS22210308,Pan-Susceptible,Monday,-120.9891139,37.6067857,2022-10-03,84,57.8,69.4,0,58.7,,0,0,15.4,12.7,331.7,1014.8,0,9.9,203.6,52.8,2022-10-02,80.1,57.8,67.4,0,64.1,,0,0,18.8,17,333.8,1012.6,0,9.9,202.1,53.5,2022-10-01,84.9,56.9,71.1,0,51.9,,0,0,23,14.9,330.7,1008.2,0,9.9,209,50.8,2022-09-30,88.1,56.9,73.3,0,47.2,,0,0,15.2,11.4,315.8,1009.4,0,9.9,212.8,48.3,1
6390,P533,FreeBird Chicken,PA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103059614,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-76.4310907,40.4394463,2022-10-03,53.4,48.5,50.5,0.099,66.5,rain,0,0,23.9,10.5,27.3,1023.2,82,9.9,55.8,39.7,2022-10-02,57.8,53.6,55.7,0.424,78.4,rain,0,0,32.9,10.7,37.5,1017.6,85.7,9.6,36.9,49,2022-10-01,59.3,51.2,56.1,0.464,82.1,rain,0,0,29.3,14.2,45.9,1015.3,92.3,9.1,104.1,50.7,2022-09-30,60.2,48.9,54.4,0,63.9,,0,0,20.1,8.1,36,1024.7,37.9,9.9,144.4,42.3,1
6413,M1015+P1015,"Table Trust Brands, LLC",PA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057878,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6847,M9977+P1325,Tyson Foods Inc.,PA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054385,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-76.2999535,40.7380319,2022-10-03,51.6,46.8,49.1,0.053,70.8,rain,0,0,29.3,8.2,9.5,1023.9,51.5,9.9,36.7,40,2022-10-02,56.1,51,54.4,0.201,80.6,rain,0,0,28.6,9.4,20.2,1019,84.9,9.4,30,48.5,2022-10-01,60.2,51.3,55.1,0.326,82.8,rain,0,0,27.3,10.1,29.4,1016.8,95.9,9,78.6,49.9,2022-09-30,60.5,43,51.5,0,72.3,,0,0,17.2,6.2,23,1025.5,11.1,9.9,122.8,42.5,1
6972,P529+V529,Pilgrim's Pride Corporation,WI,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103056688,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-91.5093506,44.2592127,2022-10-03,70.1,52,58.3,0,73.7,,0,0,20.8,8.1,125.6,1026.3,11.4,9.8,54.9,49,2022-10-02,69.7,50.2,58.1,0,79.7,,0,0,13.4,9,110.9,1027.9,29.5,9,58,51.3,2022-10-01,66.9,45.6,55.1,0,78.1,,0,0,11,5.2,20.7,1024.6,35.6,9.9,37.1,47.8,2022-09-30,69,40.9,52.9,0,71.5,,0,0,14.3,10,137.6,1024.1,0,9.9,59.2,42.4,1
7606,M20826+P20826+V20826,Griggstown Quail Farm,NJ,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057079,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Typhimurium,,"SALM1.0 - 6779.2.20.51 |
10/28/2022",FSIS22210265,Gen Fis Tet,,Positive,C. coli,,"FSIS_Camp - 37.42.88.1330.11771 |
03/29/2023",FSIS22210311,Cip Nal,Monday,-74.6028697,40.4436432,2022-10-03,51.2,46.2,48.5,0.599,76.2,rain,0,0,33.3,12.2,11.9,1021.9,100,9,34.9,41.1,2022-10-02,59.8,51.1,56.7,0.53,70.4,rain,0,0,39.1,15.8,40.8,1017.1,100,8.8,25.8,46.9,2022-10-01,58.7,52.1,55.9,0.826,91.2,rain,0,0,30.9,14.9,34.4,1015.7,97.1,7.2,35.7,53.3,2022-09-30,62.2,49.1,55.6,0,67,,0,0,24.6,9.6,31.7,1024.5,13.6,9.9,100.2,44.4,1
7996,P211,"Palmetto Pigeon Plant, Inc.",SC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103052974,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Infantis,,"SALM1.0 - 6747.20.1.8x |
10/28/2022",FSIS12216301,Nal Fis Tet,,Positive,C. jejuni,,FSIS_Camp - 259 | 03/29/2023,FSIS12216449,Cip Nal Tet,Monday,-80.3547721,33.9351758,2022-10-03,65.8,54.6,60.3,0,72.9,,0,0,27.1,16.8,14,1018.3,80.9,9.9,135.2,51.4,2022-10-02,71.1,57,63.4,0,73.7,,0,0,26.6,10.5,345.2,1013.8,79.1,9.9,163.4,54.2,2022-10-01,71.8,56.9,62.7,0.091,82.3,rain,0,0,27.1,11.6,238.1,1008.9,88.4,9.7,109.8,56.8,2022-09-30,63.2,55.8,57.9,3.668,91.2,rain,0,0,38.1,25.3,345.6,1005.1,98.6,6.7,51.2,55.1,1
9259,M27389+P27389+V27389,Pitman Farms,CA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057839,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-119.5508253,36.691589,2022-10-03,87.1,60.1,73,0,53.8,,0,0,16.3,8.8,301.4,1014.9,1.7,9.9,175,53.9,2022-10-02,85.9,59.7,72.3,0,57,,0,0,17.7,11.9,307.4,1012.3,12,9.9,179.4,54.9,2022-10-01,92.7,62.4,77.4,0,42,,0,0,18.6,13.4,317.2,1008.1,0.9,9.9,186.2,50.2,2022-09-30,91.8,62.3,76.4,0,46.3,,0,0,13.2,7.9,304,1009.8,6.8,9.9,188.5,52.2,1
9808,P32182,"Sanderson Farms
Processing LLC",GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103059024,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-83.7453125,31.1587054,2022-10-03,75.1,56.4,64.3,0,69.7,,0,0,24.2,11,34.8,1018,3.7,9.9,244.3,53.7,2022-10-02,80.7,57.1,68.9,0,58.1,,0,0,23,11.7,331,1014.4,0,9.9,275.5,52.6,2022-10-01,82.5,55.4,67.9,0,63.1,,0,0,20.8,11.6,283.1,1011.6,0,9.9,270.2,52.1,2022-09-30,77,58.3,67.1,0,60.6,,0,0,30.4,12.1,354.6,1011.3,8,9.9,210.3,52.6,1
13257,P33900+V33900,Foster Farms,LA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103052408,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-92.4320785,32.8335179,2022-10-03,82.9,51.1,65.7,0,61.3,,0,0,15,10,30.6,1021.2,0,9.9,215.7,50,2022-10-02,83.2,48.8,64.2,0,62.1,,0,0,17.2,9.6,25,1021,0,9.9,221.4,48.3,2022-10-01,80.9,47.2,62.5,0,64.1,,0,0,19.7,9.1,21.8,1018,0,9.8,225.2,47.3,2022-09-30,78.3,47.6,61.9,0,62.1,,0,0,19.7,9.7,24.5,1018.6,0,9.9,228.4,46.7,1
13729,P40183,"Sanderson Farms, Inc.",NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103060039,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Infantis,,"SALM1.0 - 6747.20.1.1214 |
11/29/2022",FSIS32208183,Nal,,Positive,C. jejuni,,FSIS_Camp - 542.612.771.998 | 03/29/2023,FSIS32208227,Pan-Susceptible,Monday,-77.669338,35.257017,2022-10-03,59,52.1,55.2,0.001,85.4,rain,0,0,30.6,14.4,353.4,1018,99.8,8.5,74.9,50.9,2022-10-02,67.2,58.8,63.1,0.01,81.1,rain,0,0,20.3,12.3,324.9,1012.6,90.7,9.8,117.8,56.9,2022-10-01,72.9,60.6,66.1,0.008,77,rain,0,0,28.2,15.4,193.8,1008.6,90.7,9.9,102.8,58.4,2022-09-30,73.9,59.5,65,0.758,93.5,rain,0,0,38.8,25.4,38.4,1009,100,5.9,24.5,63,1
14002,P34729,White Oak Pastures Inc.,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103059898,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 257.287.350.402.1344.18701 |
03/29/2023",FSIS32208232,Cip Nal,Monday,-84.8651813,31.4996328,2022-10-03,80.6,55.8,67.1,0,67.5,,0,0,18.8,7,49.2,1018.1,8.1,9.9,136.4,54.7,2022-10-02,84.8,52.3,68,0,59.7,,0,0,26.4,11.6,329.2,1015.2,0,9.9,127.7,51.2,2022-10-01,84.8,52.9,67.4,0,59.1,,0,0,15.9,8.8,312.3,1012.3,2.4,9.9,134.6,47.9,2022-09-30,78.8,56.8,67.3,0,59,,0,0,18.1,7.5,6.2,1012.9,66.1,9.9,109.4,52,1
123475,M44121+P44121,Pelleh Poultry Corp.,NY,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053156,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 303.338.1121.9404 |
03/29/2023",FSIS32208230,Pan-Susceptible,Monday,-74.856607,41.7056737,2022-10-03,51.2,43.1,46.6,0,65.8,,0,0,24.2,13.8,61.3,1024.7,17.5,9.9,41.7,35.3,2022-10-02,56.9,47.1,53,0,72.1,,0,0,27.7,17.2,52.1,1020.6,67.5,9.9,41.2,44.3,2022-10-01,62.9,47.1,53.5,0.01,68.9,rain,0,0,27.7,16.1,69.1,1019.1,82.4,9.8,48.9,42.4,2022-09-30,57.9,37.2,47.4,0,78.6,,0,0,17.2,9.2,67.6,1026.8,0,9.9,67.5,40.3,1
124559,P9378+V9378,Baffoni's Poultry Farm Inc.,RI,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103052824,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Kentucky,,"SALM1.0 - 6805.37.1.1.1 |
10/28/2022",FSIS12216302,Pan-Susceptible,,Positive,C. jejuni,,FSIS_Camp - 57.61.64.9479 | 03/29/2023,FSIS12216451,Pan-Susceptible,Monday,-71.4884466,41.8393689,2022-10-03,53.7,46.7,50.5,0,67,,0,0,29.5,18.8,48,1024.2,56.8,9.9,52.2,39.9,2022-10-02,56.6,49.2,53.3,0.007,68,rain,0,0,35.8,24,47.2,1021,74.8,9.9,77.9,42.8,2022-10-01,55.5,49.1,52.2,0.326,88.6,rain,0,0,28.9,13.8,33,1019.8,72.4,9.1,24.1,48.8,2022-09-30,61.7,44.1,52.2,0,79,,0,0,15,9.5,31.9,1026.5,32.4,9.9,104.5,45.5,1
126027,P46091,"Ozark Mountain Poultry, Inc.",AR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103058763,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-94.1236988,36.3474133,2022-10-03,80.9,52.3,65.6,0,59.2,,0,0,10.5,7.8,83.1,1023,0,9.9,167.9,48,2022-10-02,79.2,45.1,63.1,0,54.6,,0,0,12.5,9.2,72.1,1023.3,1.8,9.8,173.2,43.7,2022-10-01,77.1,46.2,61.3,0,61.9,,0,0,10.1,9.9,64.9,1019.7,0,9.7,177.8,45.4,2022-09-30,75,43.5,59.9,0,52.2,,0,0,18.3,9.2,89.5,1020.7,0,9.9,178.8,39.8,1
127044,P45483,"Peco Foods, Inc.",AR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057649,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-91.6484427,35.7645792,2022-10-03,80,50.8,63.7,0,58.6,,0,0,18.3,8.1,16,1023.1,0,9.9,207.3,46.9,2022-10-02,81,47.6,63.2,0,56.6,,0,0,19.7,8.1,346.5,1022.6,0,9.9,214.8,45.4,2022-10-01,79,45.9,60.8,0,59.4,,0,0,17.2,9.2,346.8,1019.2,0,9.9,222.6,43.7,2022-09-30,75.9,43.8,59.1,0,62.1,,0,0,21.9,8.1,7.4,1020.7,0,9.7,221.9,43.9,1
6162090,P6519B,"Coastal Processing, LLC",GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103058195,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-82.4566584,33.0066704,2022-10-03,69.9,55.5,62.7,0,69.2,,0,0,23,12.7,38.8,1018.8,67.1,9.9,114.6,52.2,2022-10-02,74.9,57.9,66.1,0,62.8,,0,0,16.6,9.3,18.6,1014,82,9.9,145.3,52.4,2022-10-01,74.3,58.2,66,0.006,74.5,rain,0,0,11.6,6.6,334.7,1009.4,81.7,9.8,195.9,57,2022-09-30,65,61.3,62.7,0.018,66.6,rain,0,0,34.3,20.8,3.6,1010.8,100,9.7,39.8,51.2,1
6164072,P48466,"Al-Kawthar Poultry, LLC",PA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103053211,2022-10-03 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,FSIS_Camp - 204.223 | 03/29/2023,FSIS22210310,Pan-Susceptible,Monday,-76.1896717,40.2429189,2022-10-03,53.4,47.2,49.8,0.431,76.1,rain,0,0,32.2,11.8,27.3,1023.2,95.1,9.8,35.4,42.4,2022-10-02,58.4,52.9,56.2,0.382,81.1,rain,0,0,34,16.3,40,1017.5,95.1,9.2,19.4,50.4,2022-10-01,60.9,53,56.9,0.582,86.1,rain,0,0,35.3,14.2,52.5,1015.3,98.6,8.1,38.7,52.7,2022-09-30,61.8,48.6,55.3,0,68.4,,0,0,20.6,10.5,45.4,1024.7,13.4,9.9,95.1,44.9,1
3,P40,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103052662,2022-10-04 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Schwarzengrund,,"Allele Code Ineligible |
10/28/2022",FSIS22210274,Pan-Susceptible,,Negative,,,,,,Tuesday,-83.826709,34.2854113,2022-10-04,74.9,56,64.5,0,64.7,,0,0,18.3,12.7,332.5,1019.1,60.1,9.9,207.8,51.7,2022-10-03,77,53,64.3,0,65.5,,0,0,17.4,9.2,77,1019,26.3,9.9,217.9,51.7,2022-10-02,77,53.9,63.8,0,62.7,,0,0,17.7,11.4,329.8,1014.7,27.9,9.9,227.5,50.3,2022-10-01,74,59,64.5,0,58.4,,0,0,30,18.3,323.6,1010.2,44.2,9.9,214.3,49.4,2
8,P170,Wayne Farms LLC,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057664,2022-10-04 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Tuesday,-83.876429,34.241407,2022-10-04,74.9,56,64.5,0,64.9,,0,0,18.3,12.6,332.1,1019.1,58.8,9.9,207.7,51.7,2022-10-03,76.9,53,64.2,0,65.8,,0,0,14.8,9.2,76.3,1019,26.1,9.9,217.8,51.7,2022-10-02,76.9,53.9,63.8,0,62.9,,0,0,19.5,11.1,330.7,1014.7,27.4,9.9,227.5,50.3,2022-10-01,74,58.9,64.5,0,58.6,,0,0,30.2,18,323,1010.2,43.6,9.9,214.3,49.5,2
9,P177,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103058622,2022-10-04 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Tuesday,-83.826709,34.2854113,2022-10-04,74.9,56,64.5,0,64.7,,0,0,18.3,12.7,332.5,1019.1,60.1,9.9,207.8,51.7,2022-10-03,77,53,64.3,0,65.5,,0,0,17.4,9.2,77,1019,26.3,9.9,217.9,51.7,2022-10-02,77,53.9,63.8,0,62.7,,0,0,17.7,11.4,329.8,1014.7,27.9,9.9,227.5,50.3,2022-10-01,74,59,64.5,0,58.4,,0,0,30,18.3,323.6,1010.2,44.2,9.9,214.3,49.4,2
38,P855,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054795,2022-10-04 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,FSIS_Camp - 38.40.41.691.802 | 03/29/2023,FSIS22210410,Pan-Susceptible,Tuesday,-83.826709,34.2854113,2022-10-04,74.9,56,64.5,0,64.7,,0,0,18.3,12.7,332.5,1019.1,60.1,9.9,207.8,51.7,2022-10-03,77,53,64.3,0,65.5,,0,0,17.4,9.2,77,1019,26.3,9.9,217.9,51.7,2022-10-02,77,53.9,63.8,0,62.7,,0,0,17.7,11.4,329.8,1014.7,27.9,9.9,227.5,50.3,2022-10-01,74,59,64.5,0,58.4,,0,0,30,18.3,323.6,1010.2,44.2,9.9,214.3,49.4,2
44,P1257,Fieldale Farms Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103057694,2022-10-04 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Tuesday,-83.5512799,34.4844946,2022-10-04,74.3,54,63.1,0,68.2,,0,0,18.3,10.4,333.8,1019.3,48.3,9.6,194,51.7,2022-10-03,75.2,51.4,62.7,0,69.4,,0,0,15,8.6,50.6,1019.3,24.5,9.7,183.7,51.7,2022-10-02,75.5,51.6,62.5,0,66.9,,0,0,20.6,8.5,345.8,1015,23.9,9.9,186.3,50.6,2022-10-01,72.4,57.1,63.2,0,64.1,,0,0,30,14.3,322.1,1010.5,44.7,9.9,120.3,50.6,2
133,P7374,"To-Ricos, Ltd.",PR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103054158,2022-10-04 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Tuesday,-66.275684,18.130731,2022-10-04,87.9,78,82.5,0,79.7,rain,0,0,22.5,11.3,76.6,1013,40.9,9.8,262.8,75.5,2022-10-03,88,78.5,83,0.009,80.1,rain,0,0,21.9,9.2,89.4,1014.4,37.7,9.9,250.1,76.1,2022-10-02,89.5,78.3,83,0,80.9,rain,0,0,24.2,7.1,144.5,1015.3,37.3,9.7,255.1,76.3,2022-10-01,86.8,78.5,81.9,0.137,81.6,rain,0,0,18.3,6.3,129.8,1013.4,43.1,9.8,173.9,75.6,2
